primo	envios	tipo	ganancia	rank
188179	6000	public	297091667	10
188179	6500	public	298925000	10
188179	7000	public	315333333	10
188179	7500	public	316708333	10
188179	8000	public	317808333	10
188179	8500	public	336966667	10
188179	9000	public	355208333	10
188179	9500	public	367491667	10
188179	10000	public	376200000	10
188179	10500	public	369600000	10
188179	11000	public	396275000	10
188179	11500	public	396550000	10
188179	12000	public	392058333	10
188179	12500	public	401316667	10
188179	13000	public	398200000	10
188179	13500	public	402416667	10
188179	14000	public	410575000	10
188179	14500	public	404616667	10
188179	15000	public	403058333	10
188179	15500	public	401408333	10
188179	16000	public	405625000	10
188179	16500	public	402783333	10
188179	17000	public	402141667	10
188179	17500	public	392058333	10
188179	18000	public	396733333	10
188179	18500	public	387566667	10
188179	19000	public	384358333	10
188179	4000	private	250407143	10
188179	4500	private	276217857	10
188179	5000	private	297903571	10
188179	5500	private	315425000	10
188179	6000	private	326817857	10
188179	6500	private	329960714	10
188179	7000	private	337857143	10
188179	7500	private	352196429	10
188179	8000	private	352510714	10
188179	8500	private	356085714	10
188179	9000	private	353767857	10
188179	9500	private	366575000	10
188179	10000	private	382485714	10
188179	10500	private	382957143	10
188179	11000	private	378596429	10
188179	11500	private	380835714	10
188179	12000	private	380403571	10
188179	12500	private	375650000	10
188179	13000	private	373057143	10
188179	13500	private	370464286	10
188179	14000	private	361467857	10
188179	14500	private	363235714	10
188179	15000	private	369403571	10
188179	15500	private	363039286	10
188179	16000	private	362017857	10
188179	16500	private	359307143	10
188179	17000	private	360367857	10
188179	17500	private	357617857	10
188179	18000	private	354828571	10
188179	18500	private	346971429	10
188179	19000	private	344417857	10
405157	4000	public	246400000	10
405157	4500	public	282333333	10
405157	5000	public	288016667	10
405157	5500	public	285450000	10
405157	6000	public	290216667	10
405157	6500	public	294341667	10
405157	7000	public	295441667	10
405157	7500	public	318541667	10
405157	8000	public	328075000	10
405157	8500	public	348241667	10
405157	9000	public	357683333	10
405157	9500	public	364558333	10
405157	10000	public	378766667	10
405157	10500	public	394258333	10
405157	11000	public	384358333	10
405157	11500	public	384358333	10
405157	12000	public	387291667	10
405157	12500	public	399391667	10
405157	13000	public	409750000	10
405157	13500	public	421850000	10
405157	14000	public	420475000	10
405157	14500	public	418641667	10
405157	15000	public	427441667	10
405157	15500	public	430008333	10
405157	16000	public	424875000	10
405157	16500	public	409108333	10
405157	17000	public	411491667	10
405157	17500	public	407550000	10
405157	18000	public	404158333	10
405157	18500	public	398658333	10
405157	19000	public	390316667	10
405157	4000	private	265257143	10
405157	4500	private	275785714	10
405157	5000	private	294564286	10
405157	5500	private	315307143	10
405157	6000	private	329764286	10
405157	6500	private	333496429	10
405157	7000	private	336953571	10
405157	7500	private	340410714	10
405157	8000	private	343396429	10
405157	8500	private	348110714	10
405157	9000	private	358992857	10
405157	9500	private	363117857	10
405157	10000	private	365671429	10
405157	10500	private	369246429	10
405157	11000	private	372703571	10
405157	11500	private	370346429	10
405157	12000	private	373017857	10
405157	12500	private	376475000	10
405157	13000	private	372821429	10
405157	13500	private	365278571	10
405157	14000	private	365082143	10
405157	14500	private	363510714	10
405157	15000	private	360525000	10
405157	15500	private	360210714	10
405157	16000	private	364767857	10
405157	16500	private	361310714	10
405157	17000	private	361075000	10
405157	17500	private	358835714	10
405157	18000	private	353217857	10
405157	18500	private	345360714	10
405157	19000	private	341864286	10
491299	4000	public	266016667	10
491299	4500	public	263541667	10
491299	5000	public	280866667	10
491299	5500	public	289666667	10
491299	6000	public	297550000	10
491299	6500	public	303141667	10
491299	7000	public	312766667	10
491299	7500	public	308458333	10
491299	8000	public	319733333	10
491299	8500	public	342833333	10
491299	9000	public	358050000	10
491299	9500	public	375650000	10
491299	10000	public	365200000	10
491299	10500	public	381058333	10
491299	11000	public	389766667	10
491299	11500	public	412316667	10
491299	12000	public	416991667	10
491299	12500	public	416991667	10
491299	13000	public	414791667	10
491299	13500	public	409475000	10
491299	14000	public	420016667	10
491299	14500	public	413691667	10
491299	15000	public	417908333	10
491299	15500	public	418733333	10
491299	16000	public	417725000	10
491299	16500	public	411675000	10
491299	17000	public	402141667	10
491299	17500	public	389125000	10
491299	18000	public	386650000	10
491299	18500	public	388116667	10
491299	19000	public	384816667	10
491299	4000	private	247421429	10
491299	4500	private	269696429	10
491299	5000	private	299200000	10
491299	5500	private	311928571	10
491299	6000	private	321907143	10
491299	6500	private	337582143	10
491299	7000	private	343671429	10
491299	7500	private	344732143	10
491299	8000	private	353257143	10
491299	8500	private	359857143	10
491299	9000	private	365121429	10
491299	9500	private	364650000	10
491299	10000	private	369914286	10
491299	10500	private	373332143	10
491299	11000	private	376671429	10
491299	11500	private	372507143	10
491299	12000	private	372860714	10
491299	12500	private	365789286	10
491299	13000	private	364375000	10
491299	13500	private	367439286	10
491299	14000	private	360564286	10
491299	14500	private	364060714	10
491299	15000	private	361467857	10
491299	15500	private	358757143	10
491299	16000	private	355260714	10
491299	16500	private	355496429	10
491299	17000	private	354082143	10
491299	17500	private	357303571	10
491299	18000	private	351292857	10
491299	18500	private	346735714	10
491299	19000	private	345792857	10
531911	4000	public	270233333	10
531911	4500	public	278850000	10
531911	5000	public	290400000	10
531911	5500	public	296175000	10
531911	6000	public	304791667	10
531911	6500	public	305800000	10
531911	7000	public	317625000	10
531911	7500	public	324775000	10
531911	8000	public	339716667	10
531911	8500	public	347233333	10
531911	9000	public	370975000	10
531911	9500	public	374366667	10
531911	10000	public	365108333	10
531911	10500	public	383991667	10
531911	11000	public	381608333	10
531911	11500	public	393250000	10
531911	12000	public	416900000	10
531911	12500	public	419008333	10
531911	13000	public	420108333	10
531911	13500	public	416716667	10
531911	14000	public	420566667	10
531911	14500	public	422033333	10
531911	15000	public	426616667	10
531911	15500	public	415891667	10
531911	16000	public	409200000	10
531911	16500	public	401041667	10
531911	17000	public	394441667	10
531911	17500	public	388116667	10
531911	18000	public	386191667	10
531911	18500	public	388208333	10
531911	19000	public	379225000	10
531911	4000	private	258185714	10
531911	4500	private	272564286	10
531911	5000	private	291971429	10
531911	5500	private	310710714	10
531911	6000	private	326660714	10
531911	6500	private	339585714	10
531911	7000	private	343160714	10
531911	7500	private	350310714	10
531911	8000	private	361978571	10
531911	8500	private	365828571	10
531911	9000	private	370582143	10
531911	9500	private	362057143	10
531911	10000	private	368382143	10
531911	10500	private	373646429	10
531911	11000	private	375453571	10
531911	11500	private	382250000	10
531911	12000	private	380757143	10
531911	12500	private	380639286	10
531911	13000	private	371525000	10
531911	13500	private	369050000	10
531911	14000	private	371328571	10
531911	14500	private	366771429	10
531911	15000	private	362450000	10
531911	15500	private	361546429	10
531911	16000	private	366771429	10
531911	16500	private	366339286	10
531911	17000	private	360525000	10
531911	17500	private	351450000	10
531911	18000	private	348346429	10
531911	18500	private	341982143	10
531911	19000	private	340332143	10
542981	4000	public	248691667	10
542981	4500	public	252908333	10
542981	5000	public	265650000	10
542981	5500	public	296450000	10
542981	6000	public	307083333	10
542981	6500	public	312675000	10
542981	7000	public	310566667	10
542981	7500	public	323675000	10
542981	8000	public	344300000	10
542981	8500	public	348975000	10
542981	9000	public	346958333	10
542981	9500	public	354566667	10
542981	10000	public	368133333	10
542981	10500	public	378583333	10
542981	11000	public	379591667	10
542981	11500	public	390500000	10
542981	12000	public	391325000	10
542981	12500	public	406816667	10
542981	13000	public	412958333	10
542981	13500	public	408925000	10
542981	14000	public	410575000	10
542981	14500	public	408650000	10
542981	15000	public	417358333	10
542981	15500	public	410208333	10
542981	16000	public	406725000	10
542981	16500	public	397283333	10
542981	17000	public	397283333	10
542981	17500	public	403883333	10
542981	18000	public	390958333	10
542981	18500	public	384266667	10
542981	19000	public	377300000	10
542981	4000	private	259560714	10
542981	4500	private	275825000	10
542981	5000	private	286864286	10
542981	5500	private	305878571	10
542981	6000	private	328821429	10
542981	6500	private	342925000	10
542981	7000	private	341471429	10
542981	7500	private	344496429	10
542981	8000	private	347442857	10
542981	8500	private	358796429	10
542981	9000	private	360446429	10
542981	9500	private	365828571	10
542981	10000	private	374942857	10
542981	10500	private	372821429	10
542981	11000	private	368460714	10
542981	11500	private	372428571	10
542981	12000	private	377575000	10
542981	12500	private	376435714	10
542981	13000	private	376160714	10
542981	13500	private	372389286	10
542981	14000	private	372467857	10
542981	14500	private	375650000	10
542981	15000	private	374275000	10
542981	15500	private	365553571	10
542981	16000	private	363117857	10
542981	16500	private	356950000	10
542981	17000	private	349878571	10
542981	17500	private	355692857	10
542981	18000	private	349446429	10
542981	18500	private	353100000	10
542981	19000	private	342728571	10
817111	4000	public	256941667	10
817111	4500	public	261341667	10
817111	5000	public	277383333	10
817111	5500	public	279125000	10
817111	6000	public	281966667	10
817111	6500	public	305525000	10
817111	7000	public	307083333	10
817111	7500	public	312491667	10
817111	8000	public	318358333	10
817111	8500	public	338616667	10
817111	9000	public	357591667	10
817111	9500	public	379133333	10
817111	10000	public	371616667	10
817111	10500	public	394441667	10
817111	11000	public	391783333	10
817111	11500	public	400766667	10
817111	12000	public	408833333	10
817111	12500	public	408833333	10
817111	13000	public	405808333	10
817111	13500	public	410116667	10
817111	14000	public	415341667	10
817111	14500	public	411950000	10
817111	15000	public	407366667	10
817111	15500	public	407916667	10
817111	16000	public	397558333	10
817111	16500	public	398658333	10
817111	17000	public	398841667	10
817111	17500	public	388300000	10
817111	18000	public	383533333	10
817111	18500	public	384816667	10
817111	19000	public	380966667	10
817111	4000	private	260739286	10
817111	4500	private	278496429	10
817111	5000	private	295978571	10
817111	5500	private	305446429	10
817111	6000	private	323871429	10
817111	6500	private	325560714	10
817111	7000	private	331964286	10
817111	7500	private	336717857	10
817111	8000	private	341275000	10
817111	8500	private	367950000	10
817111	9000	private	363746429	10
817111	9500	private	367871429	10
817111	10000	private	365592857	10
817111	10500	private	372310714	10
817111	11000	private	374235714	10
817111	11500	private	375885714	10
817111	12000	private	371642857	10
817111	12500	private	3.74e+08	10
817111	13000	private	371367857	10
817111	13500	private	367164286	10
817111	14000	private	367282143	10
817111	14500	private	371092857	10
817111	15000	private	364414286	10
817111	15500	private	364964286	10
817111	16000	private	362332143	10
817111	16500	private	364217857	10
817111	17000	private	355496429	10
817111	17500	private	349800000	10
817111	18000	private	341628571	10
817111	18500	private	348150000	10
817111	19000	private	349014286	10
862307	4000	public	263083333	10
862307	4500	public	282333333	10
862307	5000	public	287741667	10
862307	5500	public	299750000	10
862307	6000	public	301583333	10
862307	6500	public	306625000	10
862307	7000	public	311483333	10
862307	7500	public	316708333	10
862307	8000	public	325691667	10
862307	8500	public	348150000	10
862307	9000	public	345766667	10
862307	9500	public	350625000	10
862307	10000	public	364925000	10
862307	10500	public	378675000	10
862307	11000	public	376933333	10
862307	11500	public	371525000	10
862307	12000	public	394075000	10
862307	12500	public	401225000	10
862307	13000	public	397741667	10
